lat,lon,mean_annual_temp_C
 17.5, -93.5,25.30905216863786
 17.5, -94.5,25.310919964450534
 17.5, -95.5,25.16989997063561
 17.5, -96.5,18.609267655460318
 17.5, -97.5,16.96609234809876
 17.5, -98.5,21.118930076730667
 17.5, -99.5,23.384124144740493
 17.5, 100.5,26.026616745981677
 17.5, 101.5,24.656968815573336
 17.5, 102.5,26.510740343181567
 17.5, 103.5,26.87309681958167
 17.5, 104.5,26.222414334615074
 17.5, 105.5,24.527263383755745
 17.5, 106.5,24.435201768217414
 17.5, 120.5,25.315912800273683
 17.5, 121.5,24.956178670642025
 17.5, 122.5,24.25474169336516
 17.5,-100.5,24.348276343838926
 17.5,-101.5,27.7966478364221
 18.5,   0.5,29.29044615811316
 18.5,   1.5,28.669037969633084
 18.5,   2.5,28.507831176122036
 18.5,   3.5,28.70890863462426
 18.5,   4.5,28.617852476821554
 18.5,   5.5,29.120367000842922
 18.5,   6.5,28.601329617116644
 18.5,   7.5,28.12133677937519
 18.5,   8.5,25.54123613615146
 18.5,   9.5,25.264440135024063
 18.5,  -0.5,28.85851352790307
 18.5,  -1.5,29.03218451313589
 18.5,  -2.5,28.832471990037245
 18.5,  -3.5,28.707184553146366
 18.5,  -4.5,28.828484718827
 18.5,  -5.5,28.99220612405361
 18.5,  -6.5,29.171049466078312
 18.5,  -7.5,29.245259191798073
 18.5,  -8.5,29.436351192408598
 18.5,  -9.5,29.29917451431012
 18.5,  10.5,27.317744944287448
 18.5,  11.5,27.204418613992896
 18.5,  12.5,26.87791004948233
 18.5,  13.5,26.74971316874713
 18.5,  14.5,26.784195931478486
 18.5,  15.5,26.87417440715878
 18.5,  16.5,26.99665999549559
 18.5,  17.5,27.060417184884525
 18.5,  18.5,27.788506359889595
 18.5,  19.5,27.304849736991976
 18.5,  20.5,27.30319739210195
 18.5,  21.5,27.20330519237738
 18.5,  22.5,26.73566866606132
 18.5,  23.5,25.238721713252456
 18.5,  24.5,25.600682964270145
 18.5,  25.5,26.44335559044762
 18.5,  26.5,26.572845369919968
 18.5,  27.5,26.786171600736424
 18.5,  28.5,27.042996325712096
 18.5,  29.5,27.273204626708203
 18.5,  30.5,28.263398633606137
 18.5,  31.5,29.020043756769997
 18.5,  32.5,29.516236343603033
 18.5,  33.5,29.62090569254996
 18.5,  34.5,29.541703325578542
 18.5,  35.5,27.809842441273833
 18.5,  36.5,26.794001935542322
 18.5,  37.5,28.821193111353907
 18.5,  41.5,28.488183073613843
 18.5,  42.5,19.06027337326401
 18.5,  43.5,20.477227348020712
 18.5,  44.5,22.498240346196056
 18.5,  45.5,24.439044985277903
 18.5,  46.5,24.955388422670037
 18.5,  47.5,25.286351001125645
 18.5,  48.5,26.02130076254922
 18.5,  49.5,26.091379738402097
 18.5,  50.5,25.94058957045106
 18.5,  51.5,25.77280947257733
 18.5,  52.5,25.63157380860428
 18.5,  53.5,25.477802123146503
 18.5,  54.5,25.24551047675911
 18.5,  55.5,25.196480441367495
 18.5,  56.5,26.92284531428897
 18.5,  57.5,26.94310379850453
 18.5,  72.5,27.269468776110944
 18.5,  73.5,25.798707482458536
 18.5,  74.5,26.173348152774505
 18.5,  75.5,26.818822238637114
 18.5,  76.5,26.979741743241235
 18.5,  77.5,27.449389915356697
 18.5,  78.5,27.344468916969745
 18.5,  79.5,28.148060837011233
 18.5,  80.5,27.92130087435931
 18.5,  81.5,26.902335205297366
 18.5,  82.5,24.57518004000872
 18.5,  83.5,26.596013378822942
 18.5,  84.5,26.575383572742858
 18.5,  94.5,25.214511906963658
 18.5,  95.5,26.73204069027956
 18.5,  96.5,26.402838117774884
 18.5,  97.5,24.757866793665393
 18.5,  98.5,24.457543573160283
 18.5,  99.5,25.680639853422672
 18.5, -10.5,29.257112799019655
 18.5, -11.5,29.187859738010104
 18.5, -12.5,29.91580533159191
 18.5, -13.5,29.586171651708675
 18.5, -14.5,29.201545186426454
 18.5, -15.5,27.20251482656633
 18.5, -16.5,26.981968698830435
 18.5, -65.5,25.875670855072727
 18.5, -66.5,24.927658475678545
 18.5, -67.5,25.935536798389474
 18.5, -68.5,25.92607791122349
 18.5, -69.5,25.603305076730667
 18.5, -70.5,23.22183948823776
 18.5, -71.5,23.119325166461117
 18.5, -72.5,24.944325219625718
 18.5, -73.5,25.79443299085245
 18.5, -74.5,25.369109581256733
 18.5, -76.5,24.39669573992148
 18.5, -77.5,25.001580794652305
 18.5, -87.5,26.57363543017157
 18.5, -88.5,25.867601013731687
 18.5, -89.5,25.529705957434647
 18.5, -90.5,26.250934526838112
 18.5, -91.5,26.898060804125915
 18.5, -92.5,26.876006197655347
 18.5, -93.5,26.542026229288382
 18.5, -94.5,25.752012058236133
 18.5, -95.5,25.737320812269193
 18.5, -96.5,23.80513701493713
 18.5, -97.5,18.49414558794307
 18.5, -98.5,22.79809662665444
 18.5, -99.5,23.190912885227426
 18.5, 100.5,25.329310765211613
 18.5, 101.5,23.957040740155634
 18.5, 102.5,24.501509132056402
 18.5, 103.5,24.73455498410368
 18.5, 104.5,23.29964126526625
 18.5, 105.5,24.48696166071399
 18.5, 108.5,25.080244615160186
 18.5, 109.5,24.33990704328165
 18.5, 121.5,25.62394680099926
 18.5,-100.5,25.817313799912906
 18.5,-101.5,27.256573701726982
 18.5,-102.5,25.514978934978622
 18.5,-103.5,26.268211690858866
 19.5,   0.5,28.395833914307346
 19.5,   1.5,27.384052362935304
 19.5,   2.5,27.245366935072276
 19.5,   3.5,27.777622676443784
 19.5,   4.5,27.945007721583057
 19.5,   5.5,28.50944747595952
 19.5,   6.5,28.080604107900605
 19.5,   7.5,27.50276640228842
 19.5,   8.5,25.49428925157964
 19.5,   9.5,26.22327642057134
 19.5,  -0.5,28.478987381376072
 19.5,  -1.5,29.011710454677722
 19.5,  -2.5,28.677694723523906
 19.5,  -3.5,28.52600636975519
 19.5,  -4.5,28.635094058924714
 19.5,  -5.5,28.761818134921725
 19.5,  -6.5,28.890410179379348
 19.5,  -7.5,28.950144255298312
 19.5,  -8.5,28.960273605653615
 19.5,  -9.5,28.869900086830405
 19.5,  10.5,27.07126498633418
 19.5,  11.5,26.97830518223774
 19.5,  12.5,26.69529510914595
 19.5,  13.5,26.530065181611604
 19.5,  14.5,26.49996464416899
 19.5,  15.5,26.31634391039268
 19.5,  16.5,25.958226040862076
 19.5,  17.5,25.13523750469603
 19.5,  18.5,24.049461671675765
 19.5,  19.5,25.94155944352863
 19.5,  20.5,26.67999330882369
 19.5,  21.5,26.55840568980952
 19.5,  22.5,25.695618264976595
 19.5,  23.5,25.068211660988034
 19.5,  24.5,25.0624645564748
 19.5,  25.5,25.687141332133066
 19.5,  26.5,25.812213144083138
 19.5,  27.5,26.132651386589842
 19.5,  28.5,27.050611243850888
 19.5,  29.5,27.12370753562314
 19.5,  30.5,27.539691768843557
 19.5,  31.5,28.1404101259407
 19.5,  32.5,29.02927517890931
 19.5,  33.5,29.440086849804587
 19.5,  34.5,28.104382816402396
 19.5,  35.5,26.671480458358243
 19.5,  36.5,25.725898433005675
 19.5,  37.5,28.60323326341037
 19.5,  41.5,26.262069441806315
 19.5,  42.5,20.709555023017973
 19.5,  43.5,23.348599580512655
 19.5,  44.5,23.73024467216141
 19.5,  45.5,24.919145610140664
 19.5,  46.5,25.801293526572746
 19.5,  47.5,26.099389868221067
 19.5,  48.5,26.066846751618662
 19.5,  49.5,26.704777734032998
 19.5,  50.5,26.557687189387185
 19.5,  51.5,26.869648522344132
 19.5,  52.5,26.604921450560127
 19.5,  53.5,26.36968444407672
 19.5,  54.5,26.191272009378196
 19.5,  55.5,26.103089557296933
 19.5,  56.5,26.08053205753195
 19.5,  57.5,26.377371133058926
 19.5,  72.5,27.504598088648127
 19.5,  73.5,25.912320929012086
 19.5,  74.5,25.85941134650132
 19.5,  75.5,26.90969862609074
 19.5,  76.5,27.314547988190053
 19.5,  77.5,27.417493359795937
 19.5,  78.5,27.554418615911203
 19.5,  79.5,27.79709100723267
 19.5,  80.5,27.281358231073142
 19.5,  81.5,25.71770884524817
 19.5,  82.5,25.547234724307884
 19.5,  83.5,24.936315013074328
 19.5,  84.5,25.54202625943327
 19.5,  85.5,27.05158081273923
 19.5,  93.5,26.268103999653082
 19.5,  94.5,25.340266279790598
 19.5,  95.5,26.63541708869496
 19.5,  96.5,24.92780226948618
 19.5,  97.5,24.36544582487523
 19.5,  98.5,23.2120335458339
 19.5,  99.5,24.146336678800917
 19.5, -10.5,28.48114281139155
 19.5, -11.5,29.027227719624843
 19.5, -12.5,29.147989037393156
 19.5, -13.5,29.34166726024672
 19.5, -14.5,28.581717526775673
 19.5, -15.5,26.635812227753387
 19.5, -16.5,25.29554642479995
 19.5, -69.5,25.577299241361946
 19.5, -70.5,24.612716047243143
 19.5, -71.5,24.20732805098611
 19.5, -72.5,25.12607797534986
 19.5, -75.5,25.02744289924358
 19.5, -76.5,24.998491766809053
 19.5, -77.5,25.351724512275602
 19.5, -87.5,26.191738868581837
 19.5, -88.5,25.975790714395465
 19.5, -89.5,26.035596683107578
 19.5, -90.5,26.50915993219135
 19.5, -96.5,23.394109679364615
 19.5, -97.5,15.526221579518817
 19.5, -98.5,14.28793125865104
 19.5, -99.5,14.259662604880065
 19.5, 100.5,23.913111133136972
 19.5, 101.5,23.029131282335047
 19.5, 102.5,21.7964444886679
 19.5, 103.5,21.11584092008657
 19.5, 104.5,22.6459415849598
 19.5, 105.5,25.108154214661702
 19.5, 109.5,24.124641145782913
 19.5, 110.5,24.264835293265605
 19.5,-100.5,18.375754638649955
 19.5,-101.5,18.80941134896772
 19.5,-102.5,20.821983066098447
 19.5,-103.5,21.61767282157109
 19.5,-104.5,24.20474186710928
 19.5,-105.5,26.429023380937245
 19.5,-154.5,22.993463050359964
 19.5,-155.5,19.315014970713648
 20.5,   0.5,27.355999276555824
 20.5,   1.5,26.97686850887606
 20.5,   2.5,26.577478966493718
 20.5,   3.5,26.32794584625069
 20.5,   4.5,27.129777869958993
 20.5,   5.5,27.377909986452128
 20.5,   6.5,27.78879365290719
 20.5,   7.5,27.11045320691734
 20.5,   8.5,25.72072603099648
 20.5,   9.5,26.30987850276904
 20.5,  -0.5,28.022809582195073
 20.5,  -1.5,28.626616973986575
 20.5,  -2.5,28.426293940379708
 20.5,  -3.5,28.232292298612926
 20.5,  -4.5,28.324785046193796
 20.5,  -5.5,28.443750617147867
 20.5,  -6.5,28.519217513073453
 20.5,  -7.5,28.565984791722794
 20.5,  -8.5,28.575431634639877
 20.5,  -9.5,28.505029379636397
 20.5,  10.5,26.781322444992508
 20.5,  11.5,26.837356900346695
 20.5,  12.5,26.222091160971544
 20.5,  13.5,25.904382733092916
 20.5,  14.5,26.03714129431495
 20.5,  15.5,25.39353502618856
 20.5,  16.5,23.184411343486833
 20.5,  17.5,20.055998947428566
 20.5,  18.5,20.1392604605905
 20.5,  19.5,24.49996449070416
 20.5,  20.5,25.42183967568409
 20.5,  21.5,25.644504811571938
 20.5,  22.5,25.20607089722294
 20.5,  23.5,24.695115422380386
 20.5,  24.5,24.102945885439034
 20.5,  25.5,24.263506201491964
 20.5,  26.5,25.05441860494943
 20.5,  27.5,25.320294985825996
 20.5,  28.5,25.685273593869706
 20.5,  29.5,25.95919613317512
 20.5,  30.5,26.924928881656168
 20.5,  31.5,27.526581084591225
 20.5,  32.5,28.134627088733108
 20.5,  33.5,28.46943305278647
 20.5,  34.5,26.843894317232337
 20.5,  35.5,26.065984632777074
 20.5,  36.5,25.086710242019308
 20.5,  37.5,28.794397115707397
 20.5,  39.5,29.52931084029976
 20.5,  40.5,25.62744309162272
 20.5,  41.5,22.10617860706374
 20.5,  42.5,23.588793464090635
 20.5,  43.5,25.28193295139006
 20.5,  44.5,25.914691601676505
 20.5,  45.5,26.035094009048642
 20.5,  46.5,26.349605483570322
 20.5,  47.5,26.88214855632563
 20.5,  48.5,27.010417242159797
 20.5,  49.5,27.006214689934396
 20.5,  50.5,26.960201559395628
 20.5,  51.5,27.1187864007621
 20.5,  52.5,26.85154507077974
 20.5,  53.5,26.650611107376804
 20.5,  54.5,26.510991844637644
 20.5,  55.5,26.451401255596647
 20.5,  56.5,26.416774870335374
 20.5,  57.5,26.399246078798143
 20.5,  58.5,26.780280603759593
 20.5,  70.5,26.793965895970658
 20.5,  71.5,27.047054992325002
 20.5,  72.5,27.678017643676405
 20.5,  73.5,25.923886992465494
 20.5,  74.5,25.83344159181091
 20.5,  75.5,26.68566866852772
 20.5,  76.5,26.914440165991078
 20.5,  77.5,27.398384094238285
 20.5,  78.5,27.742601093204545
 20.5,  79.5,27.51117139575126
 20.5,  80.5,26.87927496844325
 20.5,  81.5,26.507292339171492
 20.5,  82.5,26.083764931251267
 20.5,  83.5,26.087823722554354
 20.5,  84.5,25.382830828085716
 20.5,  85.5,27.13818294700535
 20.5,  86.5,27.353879906665327
 20.5,  92.5,25.634004335293824
 20.5,  93.5,24.132866862176485
 20.5,  94.5,25.229813592187295
 20.5,  95.5,26.118678654747452
 20.5,  96.5,23.084626915811125
 20.5,  97.5,21.406501930335477
 20.5,  98.5,22.781286360203538
 20.5,  99.5,22.426904187805352
 20.5, -10.5,28.59554653606196
 20.5, -11.5,28.49842012065581
 20.5, -12.5,28.117134255924448
 20.5, -13.5,28.439296547023737
 20.5, -14.5,27.50603506482881
 20.5, -15.5,25.527838120515323
 20.5, -16.5,23.52212680345294
 20.5, -73.5,25.81436816577253
 20.5, -74.5,24.829693879204235
 20.5, -75.5,25.837392694648656
 20.5, -76.5,25.741415563671076
 20.5, -77.5,26.206753432065597
 20.5, -86.5,26.511063542859304
 20.5, -87.5,26.04569009254719
 20.5, -88.5,26.13556080851062
 20.5, -89.5,26.312536362943984
 20.5, -90.5,26.834195811173014
 20.5, -97.5,23.702586620703517
 20.5, -98.5,18.093606735097953
 20.5, -99.5,16.622593776933083
 20.5, 100.5,23.467672886519598
 20.5, 101.5,22.44723469498514
 20.5, 102.5,22.586351083612993
 20.5, 103.5,21.915409828054496
 20.5, 104.5,23.113326616670896
 20.5, 105.5,23.866128387122323
 20.5, 106.5,24.401724583801187
 20.5, 107.5,24.28376474188662
 20.5, 109.5,24.37852043530036
 20.5, 110.5,24.42581453679622
 20.5,-100.5,17.650359581256737
 20.5,-101.5,19.45341277807609
 20.5,-102.5,18.889188623976437
 20.5,-103.5,20.35603492287384
 20.5,-104.5,19.438973174698052
 20.5,-105.5,25.013793572612194
 20.5,-155.5,22.03577634931981
 20.5,-156.5,22.035560714787447
 21.5,   0.5,27.214260669960378
 21.5,   1.5,27.215302338545357
 21.5,   2.5,27.141056689722788
 21.5,   3.5,26.769433000992088
 21.5,   4.5,26.304921525648272
 21.5,   5.5,26.256466124249606
 21.5,   6.5,26.119001991447366
 21.5,   7.5,26.07654504666384
 21.5,   8.5,25.358405644866245
 21.5,   9.5,24.863146935386226
 21.5,  -0.5,27.889835559088613
 21.5,  -1.5,28.330424473203465
 21.5,  -2.5,28.357651494015226
 21.5,  -3.5,27.885812457950642
 21.5,  -4.5,27.95168881580748
 21.5,  -5.5,28.10075483650997
 21.5,  -6.5,28.064799429356373
 21.5,  -7.5,28.098635626935415
 21.5,  -8.5,28.078915711106927
 21.5,  -9.5,28.013757776940015
 21.5,  10.5,26.297737829986662
 21.5,  11.5,26.033333909922636
 21.5,  12.5,25.21109962052313
 21.5,  13.5,25.363614089187536
 21.5,  14.5,25.327622653424058
 21.5,  15.5,24.344325175230534
 21.5,  16.5,21.84885096412966
 21.5,  17.5,21.067493159195475
 21.5,  18.5,19.739583683424986
 21.5,  19.5,22.908980266801247
 21.5,  20.5,24.6539516407868
 21.5,  21.5,24.885129835413792
 21.5,  22.5,24.70301775274606
 21.5,  23.5,24.553448751054965
 21.5,  24.5,23.69005073350052
 21.5,  25.5,23.110201624618185
 21.5,  26.5,24.069396991839355
 21.5,  27.5,24.851580995252768
 21.5,  28.5,25.548958882518203
 21.5,  29.5,25.920833876763272
 21.5,  30.5,26.273420105035285
 21.5,  31.5,26.679993486952515
 21.5,  32.5,27.148384251813784
 21.5,  33.5,27.31907395932867
 21.5,  34.5,25.998527844746913
 21.5,  35.5,24.436566599484152
 21.5,  36.5,25.545151354252614
 21.5,  39.5,28.257112681180587
 21.5,  40.5,23.12913121574227
 21.5,  41.5,24.385309338569645
 21.5,  42.5,24.485920030495222
 21.5,  43.5,25.931394268726486
 21.5,  44.5,25.934124095686556
 21.5,  45.5,25.59127221710381
 21.5,  46.5,26.247845345530024
 21.5,  47.5,26.82101356709141
 21.5,  48.5,27.34888711194883
 21.5,  49.5,27.262141394889223
 21.5,  50.5,27.266092503207858
 21.5,  51.5,27.207651415090456
 21.5,  52.5,27.10639420597033
 21.5,  53.5,27.008729005682063
 21.5,  54.5,26.925790696308535
 21.5,  55.5,27.06325490995386
 21.5,  56.5,26.675036389252238
 21.5,  57.5,26.186746060163127
 21.5,  58.5,26.07977773677344
 21.5,  59.5,26.501676786905044
 21.5,  69.5,26.74818050450292
 21.5,  70.5,26.329526213393816
 21.5,  71.5,26.69220603197471
 21.5,  72.5,27.62625767992831
 21.5,  73.5,27.216882708428926
 21.5,  74.5,26.5556399054911
 21.5,  75.5,26.794684470384976
 21.5,  76.5,26.856501957465863
 21.5,  77.5,26.178089522767348
 21.5,  78.5,26.079310921416887
 21.5,  79.5,26.71206947578781
 21.5,  80.5,26.470797938862066
 21.5,  81.5,27.02435392894964
 21.5,  82.5,26.72086982891478
 21.5,  83.5,26.51476337991912
 21.5,  84.5,25.9399071424857
 21.5,  85.5,25.627335200364566
 21.5,  86.5,26.071911348693675
 21.5,  87.5,26.7062744189953
 21.5,  88.5,26.64518713677067
 21.5,  89.5,26.455172804580336
 21.5,  91.5,26.326221635971944
 21.5,  92.5,24.851616881359593
 21.5,  93.5,20.2119257778957
 21.5,  94.5,24.63595590098151
 21.5,  95.5,26.53667425013137
 21.5,  96.5,23.515733206409152
 21.5,  97.5,20.827119679286568
 21.5,  98.5,21.63074751969042
 21.5,  99.5,19.709195730329935
 21.5, -10.5,27.880711810342202
 21.5, -11.5,27.801257728160117
 21.5, -12.5,27.442026445235335
 21.5, -13.5,27.208549436481523
 21.5, -14.5,26.206250514107193
 21.5, -15.5,24.443032081099766
 21.5, -16.5,22.93864990650923
 21.5, -73.5,26.109052123694585
 21.5, -76.5,26.297701523221775
 21.5, -77.5,25.963434375565637
 21.5, -78.5,25.757220207959758
 21.5, -79.5,25.513937177329225
 21.5, -80.5,25.154095156439414
 21.5, -83.5,26.292888323465977
 21.5, -84.5,26.073132534136715
 21.5, -87.5,25.788829526682015
 21.5, -88.5,25.924521459930247
 21.5, -89.5,26.106465948039084
 21.5, -97.5,24.31954053900708
 21.5, -98.5,24.23063987425004
 21.5, -99.5,22.643032065753285
 21.5, 100.5,21.409123904403604
 21.5, 101.5,21.364404276869767
 21.5, 102.5,21.71113554910682
 21.5, 103.5,23.097665697678757
 21.5, 104.5,23.273563587802585
 21.5, 105.5,24.641739020402408
 21.5, 106.5,22.9424933058092
 21.5, 107.5,22.665050716235726
 21.5, 108.5,23.102299283290733
 21.5, 109.5,23.295223134687582
 21.5, 110.5,23.40032381161876
 21.5, 111.5,22.88309429431784
 21.5, 112.5,22.779669879496783
 21.5,-100.5,18.091451555833054
 21.5,-101.5,17.20797447226514
 21.5,-102.5,18.42029490690122
 21.5,-103.5,19.48570444940151
 21.5,-104.5,21.900682909735323
 21.5,-105.5,25.156082808286296
 21.5,-106.5,25.37284519754607
 21.5,-156.5,23.42392280458034
 21.5,-157.5,23.569492814184603
 21.5,-158.5,23.790230235834237
 21.5,-159.5,23.630244688055978
 22.5,   0.5,27.532399929802995
 22.5,   1.5,27.522342538011486
 22.5,   2.5,26.95046757692579
 22.5,   3.5,26.954203213768448
 22.5,   4.5,25.423491935620365
 22.5,   5.5,23.629274808127306
 22.5,   6.5,23.897270563005037
 22.5,   7.5,24.170151326848174
 22.5,   8.5,23.78724900196339
 22.5,   9.5,25.12984969561128
 22.5,  -0.5,27.65585554331199
 22.5,  -1.5,27.895869925104346
 22.5,  -2.5,27.875431662318356
 22.5,  -3.5,27.75186847681287
 22.5,  -4.5,27.468535186230454
 22.5,  -5.5,27.456933133903597
 22.5,  -6.5,27.483046638554544
 22.5,  -7.5,27.462823903423622
 22.5,  -8.5,27.454849673413683
 22.5,  -9.5,27.52553941737647
 22.5,  10.5,25.08178929761909
 22.5,  11.5,24.077263412804445
 22.5,  12.5,23.677442967206588
 22.5,  13.5,23.660596791355093
 22.5,  14.5,23.989332277199324
 22.5,  15.5,22.991415669178146
 22.5,  16.5,23.60431076192308
 22.5,  17.5,23.667888378274856
 22.5,  18.5,22.79691133005866
 22.5,  19.5,21.449174232866575
 22.5,  20.5,23.978233260669935
 22.5,  21.5,24.22618585345389
 22.5,  22.5,24.234159924518107
 22.5,  23.5,24.172055036172104
 22.5,  24.5,23.19759383146791
 22.5,  25.5,22.21918152392596
 22.5,  26.5,23.190912772869247
 22.5,  27.5,24.028771954021238
 22.5,  28.5,25.332579504484425
 22.5,  29.5,25.672809499433676
 22.5,  30.5,25.614368405835386
 22.5,  31.5,26.09964129842561
 22.5,  32.5,26.319073960698887
 22.5,  33.5,26.362249160635066
 22.5,  34.5,25.245259115065654
 22.5,  35.5,25.25898037148619
 22.5,  36.5,27.587883603983915
 22.5,  39.5,27.831322319206155
 22.5,  40.5,25.487356843619516
 22.5,  41.5,25.750539345302805
 22.5,  42.5,25.750072409366744
 22.5,  43.5,25.8321845613677
 22.5,  44.5,25.491523524810532
 22.5,  45.5,25.768858350556478
 22.5,  46.5,25.671911528740814
 22.5,  47.5,26.71145892965383
 22.5,  48.5,27.462033630787644
 22.5,  49.5,27.422809629604735
 22.5,  50.5,27.529203094285116
 22.5,  51.5,27.438650103821157
 22.5,  52.5,27.508405742974123
 22.5,  53.5,27.17859242976397
 22.5,  54.5,27.081501971716172
 22.5,  55.5,27.14525917206688
 22.5,  56.5,25.989116819425572
 22.5,  57.5,25.45373615999332
 22.5,  58.5,25.153412865496236
 22.5,  59.5,26.277694354112125
 22.5,  69.5,26.844863962853093
 22.5,  70.5,27.127083792083564
 22.5,  71.5,27.180891302810327
 22.5,  72.5,27.700718950951245
 22.5,  73.5,27.477478887842988
 22.5,  74.5,26.352047983257254
 22.5,  75.5,26.111027849131624
 22.5,  76.5,26.342960289154934
 22.5,  77.5,25.95405951039545
 22.5,  78.5,24.96426059185774
 22.5,  79.5,25.33829081743614
 22.5,  80.5,25.35567580420396
 22.5,  81.5,25.070259173711147
 22.5,  82.5,25.659986109569157
 22.5,  83.5,24.95887263067838
 22.5,  84.5,25.20969875105497
 22.5,  85.5,25.138757574147196
 22.5,  86.5,26.148922881860848
 22.5,  87.5,26.784806503646678
 22.5,  88.5,26.826006217934623
 22.5,  89.5,26.50021598804957
 22.5,  90.5,25.698958788795036
 22.5,  91.5,25.753628311486082
 22.5,  92.5,24.39755793823593
 22.5,  93.5,19.048815109263895
 22.5,  94.5,24.72532369350565
 22.5,  95.5,26.38189698909892
 22.5,  96.5,23.169468775562862
 22.5,  97.5,21.127443017630746
 22.5,  98.5,19.772953015634386
 22.5,  99.5,18.817134046006483
 22.5, -10.5,27.150036532303385
 22.5, -11.5,27.14852794011434
 22.5, -12.5,26.62747901883619
 22.5, -13.5,25.952371142376432
 22.5, -14.5,24.712213072283518
 22.5, -15.5,23.45050322598425
 22.5, -16.5,23.00742366670192
 22.5, -73.5,26.027011937108533
 22.5, -74.5,25.92320442473751
 22.5, -78.5,25.572845275374664
 22.5, -79.5,25.130891317608718
 22.5, -80.5,24.927083848536704
 22.5, -81.5,25.019289205814236
 22.5, -82.5,25.46556556361845
 22.5, -83.5,25.374389760795687
 22.5, -84.5,25.47033076998831
 22.5, -97.5,24.375503255032942
 22.5, -98.5,24.821911351434117
 22.5, -99.5,22.32905932678574
 22.5, 100.5,19.860129749637917
 22.5, 101.5,19.854705888649516
 22.5, 102.5,20.25294577664343
 22.5, 103.5,22.144684340762
 22.5, 104.5,23.74716280109581
 22.5, 105.5,22.40585531996585
 22.5, 106.5,21.721911402954458
 22.5, 107.5,22.405999024709068
 22.5, 108.5,21.93153774053201
 22.5, 109.5,21.65779490443482
 22.5, 110.5,21.825000523150653
 22.5, 111.5,21.435021978685228
 22.5, 112.5,21.907112464137466
 22.5, 113.5,22.76440419821904
 22.5, 114.5,22.635848156337087
 22.5, 115.5,22.666954384452996
 22.5, 116.5,23.119037670650698
 22.5, 120.5,22.372773410259995
 22.5,-100.5,18.96153060595195
 22.5,-101.5,17.433154117101914
 22.5,-102.5,17.16903772573362
 22.5,-103.5,17.312787742450322
 22.5,-104.5,20.227622559700894
 22.5,-105.5,24.42855651899316
 22.5,-159.5,21.686350904662024
 23.5,   0.5,27.302155802989834
 23.5,   1.5,26.761890033195765
 23.5,   2.5,26.123384259212983
 23.5,   3.5,25.921731907745894
 23.5,   4.5,24.35373615944523
 23.5,   5.5,20.898743297861916
 23.5,   6.5,20.76634373336003
 23.5,   7.5,22.09436104626492
 23.5,   8.5,23.156034938220326
 23.5,   9.5,24.29755798153494
 23.5,  -0.5,27.535201641334886
 23.5,  -1.5,27.55977059780867
 23.5,  -2.5,27.547450412278895
 23.5,  -3.5,27.601509227149794
 23.5,  -4.5,27.516236277832387
 23.5,  -5.5,27.263757850931984
 23.5,  -6.5,27.167349807147325
 23.5,  -7.5,27.28229229477631
 23.5,  -8.5,27.331968992605983
 23.5,  -9.5,27.20115002270403
 23.5,  10.5,23.2186066939913
 23.5,  11.5,23.344217468952316
 23.5,  12.5,23.625036442416842
 23.5,  13.5,23.338685750961307
 23.5,  14.5,23.481968852295275
 23.5,  15.5,23.705639800806157
 23.5,  16.5,23.879993140012374
 23.5,  17.5,23.88020886909003
 23.5,  18.5,23.21002203979712
 23.5,  19.5,22.24407373351613
 23.5,  20.5,23.08602772361931
 23.5,  21.5,23.34400189059905
 23.5,  22.5,23.559590959000865
 23.5,  23.5,23.67607813045897
 23.5,  24.5,22.8813581288546
 23.5,  25.5,21.32905932130485
 23.5,  26.5,21.463829414597875
 23.5,  27.5,23.073491773386113
 23.5,  28.5,24.4037720211621
 23.5,  29.5,24.751329586423683
 23.5,  30.5,25.600431606687355
 23.5,  31.5,25.585273535772306
 23.5,  32.5,26.03703370861624
 23.5,  33.5,25.65793880237931
 23.5,  34.5,24.620941599210106
 23.5,  35.5,26.800431566676874
 23.5,  38.5,28.70229953732984
 23.5,  39.5,27.14834830678743
 23.5,  40.5,26.087356901716912
 23.5,  41.5,25.454741980837685
 23.5,  42.5,25.38189710282732
 23.5,  43.5,25.601616926576902
 23.5,  44.5,25.374425789405564
 23.5,  45.5,25.928592480462175
 23.5,  46.5,25.463793743615867
 23.5,  47.5,26.58642298051681
 23.5,  48.5,27.18017306547056
 23.5,  49.5,27.48372916243543
 23.5,  50.5,27.654957515069814
 23.5,  51.5,27.74701923474499
 23.5,  52.5,27.603197481440407
 23.5,  53.5,27.426329656579036
 23.5,  54.5,27.35240727183463
 23.5,  55.5,27.104239104808066
 23.5,  56.5,25.499317987211825
 23.5,  57.5,25.192780757772518
 23.5,  58.5,25.882076658051595
 23.5,  68.5,26.846372631774557
 23.5,  69.5,26.75423909055776
 23.5,  70.5,27.306609745683346
 23.5,  71.5,27.565302322650787
 23.5,  72.5,27.340122669592674
 23.5,  73.5,26.753772110774605
 23.5,  74.5,26.30050343480604
 23.5,  75.5,25.508046525648275
 23.5,  76.5,25.632112535937082
 23.5,  77.5,25.432579525585837
 23.5,  78.5,25.56074043526047
 23.5,  79.5,25.608657091513454
 23.5,  80.5,25.074066614282547
 23.5,  81.5,24.932220358958197
 23.5,  82.5,24.417206027041914
 23.5,  83.5,23.868427176585143
 23.5,  84.5,23.791631208069028
