First_Author	Title	Year	Journal	DOI	System	Q_L.s	Velocity_m.s	Flow_Category	Decay_Method	Mesh_Size_Category	Setting	Manipulation	LULC_Category	Light_Category	Detritus_Type	Detritus_Condition	Detritus_Species	Time_Series_ID	Meas_Day	Start_Date	Temperature_C	pH	Cond_uS.cm	DOC_mg.L	Water_SRP_ug.L	Water_TP_ug.L	Water_NO3_ug.L	Water_NH4_ug.L	Water_DIN_ug.L	Water_TN_ug.L	Mass_Per_Remaining	Initial_Mass_g	AFDM_DM_ratio	k	Remain_Mass_Category	Tannin_per	Total_phenolics	Lignin_per	Cellulose_per	Hemicellulose_per	C_per	N_per	P_per	CN_molar	CP_molar	NP_molar	Ergosterol_ug.g	Component_Mass_Category	Geog_Locale	Altitude_m	Lat_Long	Sample_Size	LULC_Quantified	Inverts_AddInfo	Microbes_AddInfo	CNPFluxes_AddInfo	Ratio_Type	C_Method	N_Method	P_Method	Notes
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	0.1	field	NA	NA	NA	leaves	senesced	Populus_nigra	3	0	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	100	3	NA	0.013	afdm	NA	NA	NA	NA	NA	NA	0.666666667	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	0.1	field	NA	NA	NA	leaves	senesced	Populus_nigra	3	3	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	75.23178808	3	NA	0.013	afdm	NA	NA	NA	NA	NA	NA	0.851470369	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	0.1	field	NA	NA	NA	leaves	senesced	Populus_nigra	3	15	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	66.22516556	3	NA	0.013	afdm	NA	NA	NA	NA	NA	NA	0.900283624	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	0.1	field	NA	NA	NA	leaves	senesced	Populus_nigra	3	30	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	54.56953642	3	NA	0.013	afdm	NA	NA	NA	NA	NA	NA	1.248544559	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	0.1	field	NA	NA	NA	leaves	senesced	Populus_nigra	3	90	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	32.31788079	3	NA	0.013	afdm	NA	NA	NA	NA	NA	NA	1.377369757	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	5	field	NA	NA	NA	leaves	senesced	Populus_nigra	4	0	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	100	3	NA	0.015	afdm	NA	NA	NA	NA	NA	NA	0.666666667	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	5	field	NA	NA	NA	leaves	senesced	Populus_nigra	4	3	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	70.99337748	3	NA	0.015	afdm	NA	NA	NA	NA	NA	NA	0.94312584	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	5	field	NA	NA	NA	leaves	senesced	Populus_nigra	4	15	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	61.98675497	3	NA	0.015	afdm	NA	NA	NA	NA	NA	NA	0.876847291	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	5	field	NA	NA	NA	leaves	senesced	Populus_nigra	4	30	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	48.21192053	3	NA	0.015	afdm	NA	NA	NA	NA	NA	NA	1.248395283	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
Menendez	Seasonal comparisons of leaf processing rates in two Mediterranean rivers with different nutrient availability	2003	Hydrobiologia	10.1023/A:1025462708460	stream	NA	NA	NA	litter_bag	5	field	NA	NA	NA	leaves	senesced	Populus_nigra	4	90	06-sep-99	14.7	7.9	547	NA	18.6	NA	214.3	NA	NA	NA	30.72847682	3	NA	0.015	afdm	NA	NA	NA	NA	NA	NA	1.147335423	NA	NA	NA	NA	NA	dm	Senia stream. Catalonia. Spain	386	NA	3	n	y	y	n	NA	ea	ea	ea	
