First_Author	Title	Year	Journal	DOI	System	Q_L.s	Velocity_m.s	Flow_Category	Decay_Method	Mesh_Size_Category	Setting	Manipulation	LULC_Category	Light_Category	Detritus_Type	Detritus_Condition	Detritus_Species	Time_Series_ID	Meas_Day	Start_Date	Temperature_C	pH	Cond_uS.cm	DOC_mg.L	Water_SRP_ug.L	Water_TP_ug.L	Water_NO3_ug.L	Water_NH4_ug.L	Water_DIN_ug.L	Water_TN_ug.L	Mass_Per_Remaining	Initial_Mass_g	AFDM_DM_ratio	k	Remain_Mass_Category	Tannin_per	Total_phenolics	Lignin_per	Cellulose_per	Hemicellulose_per	C_per	N_per	P_per	CN_molar	CP_molar	NP_molar	Ergosterol_ug.g	Component_Mass_Category	Geog_Locale	Altitude_m	Lat_Long	Sample_Size	LULC_Quantified	Inverts_AddInfo	Microbes_AddInfo	CNPFluxes_AddInfo	Ratio_Type	C_Method	N_Method	P_Method	Notes
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	1	0	3December2017	5.5	7.9	299	NA	17.7	NA	3217	103.6	3348	NA	100	5	NA	0.046	afdm_postleach	NA	NA	NA	NA	NA	NA	2.75	0.054	NA	NA	112.5750126	NA	dm	Santa Coloma_Catalonia	267	41.5186111_2.350556	5	n	y	y	n	molar	ea	ea	acid_digest	"Stated in the text ""%C approaches 45 % all along the experiment (data not shown)""; Data for sporulation reported"
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	1	6	3December2017	5.5	7.9	299	NA	17.7	NA	3217	103.6	3348	NA	90.45	5	NA	0.046	afdm_postleach	NA	NA	NA	NA	NA	NA	2.85	0.052	NA	NA	121.1559051	NA	dm	Santa Coloma_Catalonia	267	41.5186111_2.350556	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	1	27	3December2017	5.5	7.9	299	NA	17.7	NA	3217	103.6	3348	NA	68.35	5	NA	0.046	afdm_postleach	NA	NA	NA	NA	NA	NA	3.07	0.07	NA	NA	96.94901601	NA	dm	Santa Coloma_Catalonia	267	41.5186111_2.350556	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	1	42	3December2017	5.5	7.9	299	NA	17.7	NA	3217	103.6	3348	NA	49.59	5	NA	0.046	afdm_postleach	NA	NA	NA	NA	NA	NA	2.93	0.063	NA	NA	102.8087647	NA	dm	Santa Coloma_Catalonia	267	41.5186111_2.350556	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	1	58	3December2017	5.5	7.9	299	NA	17.7	NA	3217	103.6	3348	NA	19.27	5	NA	0.046	afdm_postleach	NA	NA	NA	NA	NA	NA	2.86	0.065	NA	NA	97.26481085	NA	dm	Santa Coloma_Catalonia	267	41.5186111_2.350556	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	1	63	3December2017	5.5	7.9	299	NA	17.7	NA	3217	103.6	3348	NA	6.42	5	NA	0.046	afdm_postleach	NA	NA	NA	NA	NA	NA	2.84	0.077	NA	NA	81.53248607	NA	dm	Santa Coloma_Catalonia	267	41.5186111_2.350556	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	2	0	3December2017	2.3	7.8	392	NA	174.1	NA	7667	139.2	7825	NA	100	5	NA	0.033	afdm_postleach	NA	NA	NA	NA	NA	NA	2.75	0.054	NA	NA	112.5750126	NA	dm	Espinelves_Catalonia	500	41.5469444_2.229166666666667	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	2	6	3December2017	2.3	7.8	392	NA	174.1	NA	7667	139.2	7825	NA	89.68	5	NA	0.033	afdm_postleach	NA	NA	NA	NA	NA	NA	3.02	0.043	NA	NA	155.2535564	NA	dm	Espinelves_Catalonia	500	41.5469444_2.229166666666667	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	2	27	3December2017	2.3	7.8	392	NA	174.1	NA	7667	139.2	7825	NA	68.09	5	NA	0.033	afdm_postleach	NA	NA	NA	NA	NA	NA	3.12	0.086	NA	NA	80.19720133	NA	dm	Espinelves_Catalonia	500	41.5469444_2.229166666666667	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	2	42	3December2017	2.3	7.8	392	NA	174.1	NA	7667	139.2	7825	NA	38.8	5	NA	0.033	afdm_postleach	NA	NA	NA	NA	NA	NA	3.04	0.065	NA	NA	103.3863724	NA	dm	Espinelves_Catalonia	500	41.5469444_2.229166666666667	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	2	50	3December2017	2.3	7.8	392	NA	174.1	NA	7667	139.2	7825	NA	24.67	5	NA	0.033	afdm_postleach	NA	NA	NA	NA	NA	NA	2.82	0.129	NA	NA	48.32395465	NA	dm	Espinelves_Catalonia	500	41.5469444_2.229166666666667	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	2	57	3December2017	2.3	7.8	392	NA	174.1	NA	7667	139.2	7825	NA	17.22	5	NA	0.033	afdm_postleach	NA	NA	NA	NA	NA	NA	3.35	0.11	NA	NA	67.32171825	NA	dm	Espinelves_Catalonia	500	41.5469444_2.229166666666667	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	3	0	3December2017	4.9	7.5	331	NA	31.2	NA	243	187.4	446	NA	100	5	NA	0.006	afdm_postleach	NA	NA	NA	NA	NA	NA	2.75	0.054	NA	NA	112.5750126	NA	dm	Avenco_Catalonia	445	41.4622222_2.163333333333333	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	3	6	3December2017	4.9	7.5	331	NA	31.2	NA	243	187.4	446	NA	88.14	5	NA	0.006	afdm_postleach	NA	NA	NA	NA	NA	NA	3.11	0.052	NA	NA	132.2087245	NA	dm	Avenco_Catalonia	445	41.4622222_2.163333333333333	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	3	23	3December2017	4.9	7.5	331	NA	31.2	NA	243	187.4	446	NA	78.11	5	NA	0.006	afdm_postleach	NA	NA	NA	NA	NA	NA	3.54	0.063	NA	NA	124.2126372	NA	dm	Avenco_Catalonia	445	41.4622222_2.163333333333333	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	3	49	3December2017	4.9	7.5	331	NA	31.2	NA	243	187.4	446	NA	64.5	5	NA	0.006	afdm_postleach	NA	NA	NA	NA	NA	NA	3.8	0.107	NA	NA	78.50600706	NA	dm	Avenco_Catalonia	445	41.4622222_2.163333333333333	5	n	y	y	n	molar	ea	ea	acid_digest	
Menendez	Leaf litter breakdown in Mediterranean streams: effect of dissolved inorganic nutrients	2011	Hydrobiologia	10.1007/s10750-011-0657-9	stream	NA	NA	NA	litter_bag	5	field	NA	forested	NA	leaves	senesced	Alnus_glutinosa	3	57	3December2017	4.9	7.5	331	NA	31.2	NA	243	187.4	446	NA	63.47	5	NA	0.006	afdm_postleach	NA	NA	NA	NA	NA	NA	4.08	0.104	NA	NA	86.72212156	NA	dm	Avenco_Catalonia	445	41.4622222_2.163333333333333	5	n	y	y	n	molar	ea	ea	acid_digest	
