First_Author	Title	Year	Journal	DOI	System	Q_L.s	Velocity_m.s	Flow_Category	Decay_Method	Mesh_Size_Category	Setting	Manipulation	LULC_Category	Light_Category	Detritus_Type	Detritus_Condition	Detritus_Species	Time_Series_ID	Meas_Day	Start_Date	Temperature_C	pH	Cond_uS.cm	DOC_mg.L	Water_SRP_ug.L	Water_TP_ug.L	Water_NO3_ug.L	Water_NH4_ug.L	Water_DIN_ug.L	Water_TN_ug.L	Mass_per_remaining	Initial_Mass_g	AFDM_DM_ratio	k	Remain_Mass_Category	Tannin_per	Total_Phenolics_per	Lignin_per	Cellulose_per	Hemicellulose_per	C_per	N_per	P_per	CN_molar	CP_molar	NP_molar	Ergosterol_ug.g	Component_Mass_Category	Geog_locale	Altitude_m	Lat_Long	Sample_Size	LULC_Quantified	Inverts_AddInfo	Microbes_AddInfo	CNPFluxes_AddInfo	Ratio_Type	C_Method	N_Method	P_Method	Notes
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.16	riffle	litter_bag	6	field	light	forested	open	leaves	senesced	Acer_rubrum	9	28	14December2016	5.73	6.24	120.13	NA	9.73	26.03	5601.06	NA	NA	6440.6	72.96	4	NA	0.00489	dm	NA	NA	NA	NA	NA	45.2638	1.26832	0.088239121	41.64974	1338.1912	32.04411	352.1943229	dm	Tobacco Barn Stream_Little Bennett Regional Park_ Clarksburg_ MD	NA	39.278733_-77.282786	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.13	riffle	litter_bag	6	field	light	forested	shaded	leaves	senesced	Acer_rubrum	10	0	14December2016	7.93	6.21	121.47	NA	0	31.57	4263.39	NA	NA	6717.07	100	4	NA	0.0064	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	Tobacco Barn Stream_Little Bennett Regional Park_ Clarksburg_ MD	NA	39.278733_-77.282786	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.16	riffle	litter_bag	6	field	light	forested	shaded	leaves	senesced	Acer_rubrum	10	28	14December2016	5.73	6.24	120.13	NA	9.73	26.03	5601.06	NA	NA	6440.6	66.21	4	NA	0.0064	dm	NA	NA	NA	NA	NA	46.7544	1.31542	0.07634515	41.58619	1600.2179	38.64986	552.1336898	dm	Tobacco Barn Stream_Little Bennett Regional Park_ Clarksburg_ MD	NA	39.278733_-77.282786	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.17	riffle	litter_bag	6	field	light	pasture	open	leaves	senesced	Acer_rubrum	11	0	15December2017	1.6	6.6	175.63	NA	27.69	72.72	420.91	NA	NA	761.46	100	4	NA	0.00245	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	Zion Road Stream_Rachel Carson Conservation Park_ Brookeville_ MD	NA	39.214511_-77.089528	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.27	riffle	litter_bag	6	field	light	pasture	open	leaves	senesced	Acer_rubrum	11	28	15December2017	4.93	6.5	153.07	NA	0	32.76	633.73	NA	NA	957.38	85.37	4	NA	0.00245	dm	NA	NA	NA	NA	NA	39.8972	1.10228	0.076738696	42.41275	1363.4867	32.4841	332.5401027	dm	Zion Road Stream_Rachel Carson Conservation Park_ Brookeville_ MD	NA	39.214511_-77.089528	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.17	riffle	litter_bag	6	field	light	pasture	shaded	leaves	senesced	Acer_rubrum	12	0	15December2017	1.6	6.6	175.63	NA	27.69	72.72	420.91	NA	NA	761.46	100	4	NA	0.00346	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	Zion Road Stream_Rachel Carson Conservation Park_ Brookeville_ MD	NA	39.214511_-77.089528	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.27	riffle	litter_bag	6	field	light	pasture	shaded	leaves	senesced	Acer_rubrum	12	28	15December2017	4.93	6.5	153.07	NA	0	32.76	633.73	NA	NA	957.38	80.02	4	NA	0.00346	dm	NA	NA	NA	NA	NA	41.1958	1.13196	0.083226342	42.40994	1287.2416	30.32989	356.0377595	dm	Zion Road Stream_Rachel Carson Conservation Park_ Brookeville_ MD	NA	39.214511_-77.089528	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.33	riffle	litter_bag	6	field	light	forested	open	leaves	senesced	Acer_rubrum	13	0	21March2017	7.97	6.88	194.67	NA	48.9	24.65	719.62	NA	NA	970.35	100	4	NA	0.00531	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	Browning Run_Little Bennett Regional Park_ Clarksburg_ MD	NA	39.273750_-77.279275	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.05	riffle	litter_bag	6	field	light	forested	open	leaves	senesced	Acer_rubrum	13	28	21March2017	11.67	6.46	121.63	NA	4.91	58.08	297.83	NA	NA	420.83	71.03	4	NA	0.00531	dm	NA	NA	NA	NA	NA	42.5212	1.2775	0.073896374	38.70128	1515.1586	39.18691	609.2156337	dm	Browning Run_Little Bennett Regional Park_ Clarksburg_ MD	NA	39.273750_-77.279275	5	y	y	y	n	molar	ea	ea	ash_acid_digest	
Eckert	Macroinvertebrate community patterns in relation to leaf-associated periphyton under contrasting light and nutrient conditions in headwater streams	2020	Freshwater Biology	10.1111/fwb.13473	stream	NA	0.33	riffle	litter_bag	6	field	light	forested	shaded	leaves	senesced	Acer_rubrum	14	0	21March2017	7.97	6.88	194.67	NA	48.9	24.65	719.62	NA	NA	970.35	100	4	NA	0.00466	dm	NA	NA	NA	NA	NA	50.263	0.913706667	0.114342961	64.28525546	1160.730342	18.15537315	NA	dm	Browning Run_Little Bennett Regional Park_ Clarksburg_ MD	NA	39.273750_-77.279275	3	y	y	y	n	molar	ea	ea	ash_acid_digest	
